# phi psi z
2.788604714999999956e+00 6.000794959999999900e-01 6.413867524699999478e+01
2.859202303000000001e+00 6.000794959999999900e-01 5.886199058599999745e+01
2.929799889999999962e+00 6.000794959999999900e-01 5.347931366699999955e+01
3.000397478000000007e+00 6.000794959999999900e-01 4.826456027199999710e+01
3.070995066000000051e+00 6.000794959999999900e-01 4.337265542099999749e+01
-3.141592654000000095e+00 6.706770829999999517e-01 3.881713062600000086e+01
-3.070995066000000051e+00 6.706770829999999517e-01 3.474736929600000224e+01
-3.000397478000000007e+00 6.706770829999999517e-01 3.105383012100000073e+01
-2.929799889999999962e+00 6.706770829999999517e-01 2.787949781100000024e+01
-2.859202303000000001e+00 6.706770829999999517e-01 2.529431438900000018e+01
-2.788604714999999956e+00 6.706770829999999517e-01 2.327307156899999896e+01
-2.718007126999999912e+00 6.706770829999999517e-01 2.168450469900000144e+01
-2.647409539999999950e+00 6.706770829999999517e-01 2.033154645799999827e+01
-2.576811951999999906e+00 6.706770829999999517e-01 1.906698082799999838e+01
-2.506214363999999861e+00 6.706770829999999517e-01 1.778828940700000061e+01
-2.435616775999999817e+00 6.706770829999999517e-01 1.656103278999999873e+01
-2.365019188999999855e+00 6.706770829999999517e-01 1.541999894799999993e+01
-2.294421600999999811e+00 6.706770829999999517e-01 1.447520797600000009e+01
-2.223824013000000210e+00 6.706770829999999517e-01 1.373171742399999928e+01
-2.153226425000000166e+00 6.706770829999999517e-01 1.309451253699999995e+01
-2.082628838000000204e+00 6.706770829999999517e-01 1.245227496699999925e+01
-2.012031250000000160e+00 6.706770829999999517e-01 1.165794985600000011e+01
-1.941433661999999893e+00 6.706770829999999517e-01 1.065119970900000013e+01
-1.870836074999999932e+00 6.706770829999999517e-01 9.443917896000000312e+00
-1.800238487000000109e+00 6.706770829999999517e-01 8.097016543000000510e+00
-1.729640899000000065e+00 6.706770829999999517e-01 6.631953979000000388e+00
-1.659043311000000021e+00 6.706770829999999517e-01 5.104546801999999772e+00
-1.588445724000000059e+00 6.706770829999999517e-01 3.640953649000000070e+00
-1.517848136000000014e+00 6.706770829999999517e-01 2.419756430000000069e+00
-1.447250547999999970e+00 6.706770829999999517e-01 1.609252968000000061e+00
-1.376652961000000008e+00 6.706770829999999517e-01 1.384937199999999979e+00
-1.306055372999999964e+00 6.706770829999999517e-01 1.798311082999999977e+00
-1.235457784999999920e+00 6.706770829999999517e-01 2.765227900999999822e+00
-1.164860197000000097e+00 6.706770829999999517e-01 4.206450086000000255e+00
-1.094262609999999913e+00 6.706770829999999517e-01 6.067310564999999656e+00
-1.023665022000000091e+00 6.706770829999999517e-01 8.334523448000000556e+00
-9.530674340000000466e-01 6.706770829999999517e-01 1.095132679900000028e+01
-8.824698469999999739e-01 6.706770829999999517e-01 1.387865492299999914e+01
-8.118722590000000405e-01 6.706770829999999517e-01 1.704910150899999977e+01
-7.412746709999999961e-01 6.706770829999999517e-01 2.037419438099999880e+01
-6.706770829999999517e-01 6.706770829999999517e-01 2.381575956700000063e+01
-6.000794959999999900e-01 6.706770829999999517e-01 2.732985061300000140e+01
-5.294819079999999456e-01 6.706770829999999517e-01 3.085960116100000050e+01
-4.588843200000000122e-01 6.706770829999999517e-01 3.427498126399999734e+01
-3.882867320000000233e-01 6.706770829999999517e-01 3.734104490600000048e+01
-3.176891450000000061e-01 6.706770829999999517e-01 3.982116214500000240e+01
-2.470915569999999895e-01 6.706770829999999517e-01 4.157370037700000154e+01
-1.764939690000000005e-01 6.706770829999999517e-01 4.257890879100000348e+01
-1.058963819999999972e-01 6.706770829999999517e-01 4.291192000200000223e+01
-3.529879400000000139e-02 6.706770829999999517e-01 4.264397362900000132e+01
3.529879400000000139e-02 6.706770829999999517e-01 4.179688805899999693e+01
1.058963819999999972e-01 6.706770829999999517e-01 4.042071486199999697e+01
1.764939690000000005e-01 6.706770829999999517e-01 3.860698169399999813e+01
2.470915569999999895e-01 6.706770829999999517e-01 3.650572369500000036e+01
3.176891450000000061e-01 6.706770829999999517e-01 3.428408146099999954e+01
3.882867320000000233e-01 6.706770829999999517e-01 3.208411193500000280e+01
4.588843200000000122e-01 6.706770829999999517e-01 3.000180738799999958e+01
5.294819079999999456e-01 6.706770829999999517e-01 2.808500568199999847e+01
6.000794959999999900e-01 6.706770829999999517e-01 2.641459244099999992e+01
6.706770829999999517e-01 6.706770829999999517e-01 2.500009937500000134e+01
7.412746709999999961e-01 6.706770829999999517e-01 2.390734833000000137e+01
8.118722590000000405e-01 6.706770829999999517e-01 2.326416436199999893e+01
8.824698469999999739e-01 6.706770829999999517e-01 2.320126784500000028e+01
9.530674340000000466e-01 6.706770829999999517e-01 2.381851357900000110e+01
1.023665022000000091e+00 6.706770829999999517e-01 2.511570145900000028e+01
1.094262609999999913e+00 6.706770829999999517e-01 2.700927987800000096e+01
1.164860197000000097e+00 6.706770829999999517e-01 2.942436158399999968e+01
1.235457784999999920e+00 6.706770829999999517e-01 3.236898518299999949e+01
1.306055372999999964e+00 6.706770829999999517e-01 3.589374853799999698e+01
1.376652961000000008e+00 6.706770829999999517e-01 3.993746535599999703e+01
1.447250547999999970e+00 6.706770829999999517e-01 4.433719256999999914e+01
1.517848136000000014e+00 6.706770829999999517e-01 4.887942227700000331e+01
1.588445724000000059e+00 6.706770829999999517e-01 5.343709818500000353e+01
1.659043311000000021e+00 6.706770829999999517e-01 5.799242437899999913e+01
1.729640899000000065e+00 6.706770829999999517e-01 6.251339881300000201e+01
1.800238487000000109e+00 6.706770829999999517e-01 6.693317187600000295e+01
1.870836074999999932e+00 6.706770829999999517e-01 7.109023241500000267e+01
1.941433661999999893e+00 6.706770829999999517e-01 7.483078953700000113e+01
2.012031250000000160e+00 6.706770829999999517e-01 7.811422925899999825e+01
2.082628838000000204e+00 6.706770829999999517e-01 8.093618168700000126e+01
2.153226425000000166e+00 6.706770829999999517e-01 8.322663509999999576e+01
2.223824013000000210e+00 6.706770829999999517e-01 8.484850646900000015e+01
2.294421600999999811e+00 6.706770829999999517e-01 8.552413885100000357e+01
2.365019188999999855e+00 6.706770829999999517e-01 8.505914874600000530e+01
2.435616775999999817e+00 6.706770829999999517e-01 8.345009594200000436e+01
2.506214363999999861e+00 6.706770829999999517e-01 8.085346442600000216e+01
2.576811951999999906e+00 6.706770829999999517e-01 7.749076616899999692e+01
2.647409539999999950e+00 6.706770829999999517e-01 7.351741590199999621e+01
2.718007126999999912e+00 6.706770829999999517e-01 6.899123799299999860e+01
2.788604714999999956e+00 6.706770829999999517e-01 6.398079648699999922e+01
2.859202303000000001e+00 6.706770829999999517e-01 5.864883182900000236e+01
2.929799889999999962e+00 6.706770829999999517e-01 5.326437997200000041e+01
3.000397478000000007e+00 6.706770829999999517e-01 4.808651227000000006e+01
3.070995066000000051e+00 6.706770829999999517e-01 4.325291754199999872e+01
-3.141592654000000095e+00 7.412746709999999961e-01 3.880249107699999911e+01
-3.070995066000000051e+00 7.412746709999999961e-01 3.480333704899999958e+01
-3.000397478000000007e+00 7.412746709999999961e-01 3.115560848200000166e+01
-2.929799889999999962e+00 7.412746709999999961e-01 2.800487923300000048e+01
-2.859202303000000001e+00 7.412746709999999961e-01 2.541840273800000105e+01
-2.788604714999999956e+00 7.412746709999999961e-01 2.335767511299999910e+01
-2.718007126999999912e+00 7.412746709999999961e-01 2.171662311400000078e+01
-2.647409539999999950e+00 7.412746709999999961e-01 2.033691648399999963e+01
-2.576811951999999906e+00 7.412746709999999961e-01 1.906171166500000069e+01
-2.506214363999999861e+00 7.412746709999999961e-01 1.780954809900000058e+01
-2.435616775999999817e+00 7.412746709999999961e-01 1.661205074700000139e+01
-2.365019188999999855e+00 7.412746709999999961e-01 1.552766079899999951e+01
-2.294421600999999811e+00 7.412746709999999961e-01 1.461914443100000049e+01
-2.223824013000000210e+00 7.412746709999999961e-01 1.388372509999999949e+01
-2.153226425000000166e+00 7.412746709999999961e-01 1.324228405500000072e+01
-2.082628838000000204e+00 7.412746709999999961e-01 1.257589483399999963e+01
-2.012031250000000160e+00 7.412746709999999961e-01 1.171635402299999917e+01
-1.941433661999999893e+00 7.412746709999999961e-01 1.062480790899999938e+01
-1.870836074999999932e+00 7.412746709999999961e-01 9.309005056000000167e+00
-1.800238487000000109e+00 7.412746709999999961e-01 7.830077748999999976e+00
-1.729640899000000065e+00 7.412746709999999961e-01 6.247224252999999727e+00
-1.659043311000000021e+00 7.412746709999999961e-01 4.682389179000000290e+00
-1.588445724000000059e+00 7.412746709999999961e-01 3.247089428000000222e+00
-1.517848136000000014e+00 7.412746709999999961e-01 2.087959800000000143e+00
-1.447250547999999970e+00 7.412746709999999961e-01 1.367036036000000010e+00
-1.376652961000000008e+00 7.412746709999999961e-01 1.231774256000000012e+00
-1.306055372999999964e+00 7.412746709999999961e-01 1.686518170000000039e+00
-1.235457784999999920e+00 7.412746709999999961e-01 2.710770940999999823e+00
-1.164860197000000097e+00 7.412746709999999961e-01 4.219320643999999731e+00
-1.094262609999999913e+00 7.412746709999999961e-01 6.144352911000000361e+00
-1.023665022000000091e+00 7.412746709999999961e-01 8.403027759000000430e+00
-9.530674340000000466e-01 7.412746709999999961e-01 1.097407401399999927e+01
-8.824698469999999739e-01 7.412746709999999961e-01 1.382252662299999990e+01
-8.118722590000000405e-01 7.412746709999999961e-01 1.694463115599999981e+01
-7.412746709999999961e-01 7.412746709999999961e-01 2.027468891199999845e+01
-6.706770829999999517e-01 7.412746709999999961e-01 2.377812393099999966e+01
-6.000794959999999900e-01 7.412746709999999961e-01 2.738504703399999940e+01
-5.294819079999999456e-01 7.412746709999999961e-01 3.097378055600000124e+01
-4.588843200000000122e-01 7.412746709999999961e-01 3.437430901300000130e+01
-3.882867320000000233e-01 7.412746709999999961e-01 3.736229270100000122e+01
-3.176891450000000061e-01 7.412746709999999961e-01 3.973341479799999831e+01
-2.470915569999999895e-01 7.412746709999999961e-01 4.138235596399999849e+01
-1.764939690000000005e-01 7.412746709999999961e-01 4.232873359700000293e+01
-1.058963819999999972e-01 7.412746709999999961e-01 4.265896895099999853e+01
-3.529879400000000139e-02 7.412746709999999961e-01 4.246004520599999665e+01
3.529879400000000139e-02 7.412746709999999961e-01 4.174128826199999764e+01
1.058963819999999972e-01 7.412746709999999961e-01 4.052099947100000321e+01
1.764939690000000005e-01 7.412746709999999961e-01 3.883970989600000223e+01
2.470915569999999895e-01 7.412746709999999961e-01 3.684972851900000279e+01
3.176891450000000061e-01 7.412746709999999961e-01 3.470768776900000319e+01
3.882867320000000233e-01 7.412746709999999961e-01 3.258382165100000094e+01
4.588843200000000122e-01 7.412746709999999961e-01 3.059752180199999927e+01
5.294819079999999456e-01 7.412746709999999961e-01 2.883941107600000109e+01
6.000794959999999900e-01 7.412746709999999961e-01 2.735529781500000013e+01
6.706770829999999517e-01 7.412746709999999961e-01 2.614606430699999962e+01
7.412746709999999961e-01 7.412746709999999961e-01 2.526721659800000097e+01
8.118722590000000405e-01 7.412746709999999961e-01 2.480332025899999948e+01
8.824698469999999739e-01 7.412746709999999961e-01 2.490867172000000096e+01
9.530674340000000466e-01 7.412746709999999961e-01 2.570355098099999935e+01
1.023665022000000091e+00 7.412746709999999961e-01 2.716257185599999957e+01
1.094262609999999913e+00 7.412746709999999961e-01 2.918609889900000098e+01
1.164860197000000097e+00 7.412746709999999961e-01 3.165916273699999905e+01
1.235457784999999920e+00 7.412746709999999961e-01 3.459210083100000332e+01
1.306055372999999964e+00 7.412746709999999961e-01 3.803154676199999784e+01
1.376652961000000008e+00 7.412746709999999961e-01 4.194516333699999677e+01
1.447250547999999970e+00 7.412746709999999961e-01 4.621121614700000180e+01
1.517848136000000014e+00 7.412746709999999961e-01 5.066029052199999683e+01
1.588445724000000059e+00 7.412746709999999961e-01 5.516812948100000114e+01
1.659043311000000021e+00 7.412746709999999961e-01 5.971419453299999702e+01
1.729640899000000065e+00 7.412746709999999961e-01 6.423757330899999829e+01
1.800238487000000109e+00 7.412746709999999961e-01 6.864019125299999757e+01
1.870836074999999932e+00 7.412746709999999961e-01 7.269267697200000100e+01
1.941433661999999893e+00 7.412746709999999961e-01 7.625682583299999351e+01
2.012031250000000160e+00 7.412746709999999961e-01 7.931058636000000206e+01
2.082628838000000204e+00 7.412746709999999961e-01 8.188547687499999483e+01
2.153226425000000166e+00 7.412746709999999961e-01 8.396315945999999997e+01
2.223824013000000210e+00 7.412746709999999961e-01 8.535365403000000128e+01
2.294421600999999811e+00 7.412746709999999961e-01 8.584598672799999974e+01
2.365019188999999855e+00 7.412746709999999961e-01 8.523065035999999850e+01
2.435616775999999817e+00 7.412746709999999961e-01 8.351086365199999761e+01
2.506214363999999861e+00 7.412746709999999961e-01 8.083519814299999950e+01
2.576811951999999906e+00 7.412746709999999961e-01 7.738902007100000446e+01
2.647409539999999950e+00 7.412746709999999961e-01 7.333890181300000677e+01
2.718007126999999912e+00 7.412746709999999961e-01 6.873042141800000593e+01
2.788604714999999956e+00 7.412746709999999961e-01 6.367469606200000243e+01
2.859202303000000001e+00 7.412746709999999961e-01 5.834095629600000166e+01
2.929799889999999962e+00 7.412746709999999961e-01 5.300296301099999852e+01
3.000397478000000007e+00 7.412746709999999961e-01 4.790141858100000150e+01
3.070995066000000051e+00 7.412746709999999961e-01 4.316456136800000110e+01
-3.141592654000000095e+00 8.118722590000000405e-01 3.876977679400000198e+01
-3.070995066000000051e+00 8.118722590000000405e-01 3.480775199400000020e+01
-3.000397478000000007e+00 8.118722590000000405e-01 3.119058077300000065e+01
-2.929799889999999962e+00 8.118722590000000405e-01 2.803188297499999848e+01
-2.859202303000000001e+00 8.118722590000000405e-01 2.542737398499999912e+01
-2.788604714999999956e+00 8.118722590000000405e-01 2.333761805700000025e+01
-2.718007126999999912e+00 8.118722590000000405e-01 2.168091867800000117e+01
-2.647409539999999950e+00 8.118722590000000405e-01 2.029757184500000022e+01
-2.576811951999999906e+00 8.118722590000000405e-01 1.905424196199999898e+01
-2.506214363999999861e+00 8.118722590000000405e-01 1.788760053000000028e+01
-2.435616775999999817e+00 8.118722590000000405e-01 1.679332719299999965e+01
-2.365019188999999855e+00 8.118722590000000405e-01 1.579788044100000022e+01
-2.294421600999999811e+00 8.118722590000000405e-01 1.494602223799999940e+01
-2.223824013000000210e+00 8.118722590000000405e-01 1.421808966300000066e+01
-2.153226425000000166e+00 8.118722590000000405e-01 1.354085532799999925e+01
-2.082628838000000204e+00 8.118722590000000405e-01 1.279666178000000087e+01
-2.012031250000000160e+00 8.118722590000000405e-01 1.186750703599999923e+01
-1.941433661999999893e+00 8.118722590000000405e-01 1.069432638299999994e+01
-1.870836074999999932e+00 8.118722590000000405e-01 9.262787603999999675e+00
-1.800238487000000109e+00 8.118722590000000405e-01 7.646176636999999943e+00
-1.729640899000000065e+00 8.118722590000000405e-01 5.959930999000000007e+00
-1.659043311000000021e+00 8.118722590000000405e-01 4.310299608000000227e+00
-1.588445724000000059e+00 8.118722590000000405e-01 2.853771994000000145e+00
-1.517848136000000014e+00 8.118722590000000405e-01 1.718526334000000100e+00
-1.447250547999999970e+00 8.118722590000000405e-01 1.044623633000000051e+00
-1.376652961000000008e+00 8.118722590000000405e-01 9.456468070000000337e-01
-1.306055372999999964e+00 8.118722590000000405e-01 1.452351654999999964e+00
-1.235457784999999920e+00 8.118722590000000405e-01 2.538836921000000135e+00
-1.164860197000000097e+00 8.118722590000000405e-01 4.110535716000000228e+00
-1.094262609999999913e+00 8.118722590000000405e-01 6.094066572000000015e+00
